timestamp,exercise,video_name,frame_index,timestamp_ms,l_hip_to_line,r_hip_to_line,l_knee_to_line,r_knee_to_line,l_ear_to_l_sh,r_ear_to_r_sh,label
2026-06-06T15:40:59.635634,pushup,good 2 flip rot10.mp4,193,720006433,0.01722791230813363,0.024032192520575105,0.009544520876456797,0.002960108177530367,0.06986440470923391,0.06438576760531484,1
2026-06-06T15:41:01.837757,pushup,good 2 flip rot10.mp4,260,720008666,0.005674159758192408,0.012039837237105297,0.015994382811691906,0.007137244314297299,0.06809418565316078,0.06313031475723217,1
2026-06-06T15:41:03.597223,pushup,good 2 flip rot10.mp4,314,720010466,0.008502429594064257,0.013301889289948965,0.018159484687924256,0.007495737363648831,0.06766793540990228,0.06005867925184661,1
2026-06-06T15:41:05.317943,pushup,good 2 flip rot10.mp4,367,720012233,0.014766143867782607,0.016777595198461257,0.009496715440823283,0.0005110626514723793,0.0683485130133134,0.05857405619244796,1
2026-06-06T15:41:06.713514,pushup,good 2 flip rot10.mp4,410,720013666,0.011938351052081556,0.019740072701226984,0.01241575585626439,0.0007364811835354548,0.06861247938823038,0.06610692337134201,1
2026-06-06T15:41:08.796543,pushup,good 2 flip rot10.mp4,474,720015800,0.012486784991954413,0.016975900395701418,0.010314781122047811,0.00037404818502156733,0.0666005731234193,0.054685628117688914,1
2026-06-06T15:41:10.442779,pushup,good 2 flip rot10.mp4,524,720017466,0.01410369679577451,0.015147009674893998,0.008755300617568249,0.004310287098304443,0.06769633046623724,0.06500365372798311,1
2026-06-06T15:41:12.365623,pushup,good 2 flip rot10.mp4,583,720019433,0.014691596938785826,0.020448552583283323,0.007733913688675577,0.004844387299586625,0.07115213939530211,0.0659710116665519,1
2026-06-06T15:41:15.277571,pushup,good 2 flip rot5.mp4,71,730002366,0.02497317349268908,0.03341609449588291,0.007204567706648632,0.002244345402634376,0.06761545750611352,0.05800401556907655,1
2026-06-06T15:41:16.692012,pushup,good 2 flip rot5.mp4,114,730003800,0.03728686447405772,0.02567553436865908,0.008683941246241613,3.3490642861729346e-06,0.0674551346235596,0.05907360985578163,1
2026-06-06T15:41:19.247183,pushup,good 2 flip rot5.mp4,193,730006433,0.014127220423342685,0.023725221633906633,0.015347431922078447,0.004622071594636745,0.0688181761698441,0.0598723801945162,1
2026-06-06T15:41:21.426955,pushup,good 2 flip rot5.mp4,260,730008666,0.005891964601329687,0.014163548860915417,0.014933189369172584,0.008044409374691598,0.06703111961882516,0.061457831747230164,1
2026-06-06T15:41:23.202279,pushup,good 2 flip rot5.mp4,314,730010466,0.007935888728095327,0.012976725020657394,0.016157017143722294,0.008265020947299487,0.06896068550238386,0.059737880426042965,1
2026-06-06T15:41:24.934934,pushup,good 2 flip rot5.mp4,367,730012233,0.011698780753775975,0.018027112272300017,0.009936047069904317,0.0008681045737670821,0.06883995390347128,0.05869677125775338,1
2026-06-06T15:41:26.323389,pushup,good 2 flip rot5.mp4,410,730013666,0.014301378871116016,0.019236083017614168,0.01022374327873558,0.0018130553329337269,0.06943111731253751,0.06139354501763117,1
2026-06-06T15:41:28.400296,pushup,good 2 flip rot5.mp4,474,730015800,0.009212220822771053,0.02101990972965281,0.011394996047231397,0.0016841303796495681,0.0681974602520566,0.05237052706454585,1
